filepath,duplicate_group_id,kept_representative,dup_type
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/758.jpg,near_1429,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/758.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_280.jpg,near_1429,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/758.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/606.jpeg,near_1435,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/606.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_96.jpg,near_1435,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/606.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_102.jpg,near_1449,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_102.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_77.jpg,near_1449,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_102.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/632.jpeg,near_1464,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/632.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_121.jpg,near_1464,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/632.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_107.jpg,near_1467,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_107.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/618.jpeg,near_1467,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_107.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/470.jpeg,near_1468,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/470.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_19.jpg,near_1468,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/470.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_116.jpg,near_1492,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_116.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/627(1).jpeg,near_1492,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_116.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/627.jpeg,near_1492,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_116.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_270.jpg,near_1500,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_270.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_247.jpg,near_1500,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_270.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/629(1).jpeg,near_1512,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/629(1).jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/629.jpeg,near_1512,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/629(1).jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_118.jpg,near_1512,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/629(1).jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_141.jpg,near_1529,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_141.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/592.jpeg,near_1529,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_141.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/461.jpeg,near_1535,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/461.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_10.jpg,near_1535,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/461.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_98.jpg,near_1545,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_98.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/608.jpeg,near_1545,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_98.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_259.jpg,near_1551,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_259.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_260.jpg,near_1551,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_259.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/780.jpeg,near_1558,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/780.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_10.jpg,near_1558,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/780.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/472.jpeg,near_1609,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/472.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_21.jpg,near_1609,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/472.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/531.jpeg,near_1610,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/531.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_80.jpg,near_1610,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/531.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/460.jpeg,near_1641,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/460.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_9.jpg,near_1641,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/460.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_43.jpg,near_1668,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_43.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/23.jpeg,near_1668,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_43.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_123.jpg,near_1675,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_123.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/574.jpeg,near_1675,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_123.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/ded708777c311eecc141cc1809ad9be7.jpg,near_1680,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/ded708777c311eecc141cc1809ad9be7.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/19.ded708777c311eecc141cc1809ad9be7.jpg,near_1680,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/ded708777c311eecc141cc1809ad9be7.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/616.jpeg,near_1692,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/616.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_106.jpg,near_1692,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/616.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_29.jpg,near_1713,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_29.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_262.jpg,near_1713,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_29.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_162.jpg,near_1733,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_162.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_203.jpg,near_1733,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_162.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/589.jpeg,near_1742,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/589.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_138.jpg,near_1742,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/589.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_279.jpg,near_1745,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_279.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_22.jpg,near_1745,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_279.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/554.jpg,near_1755,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/554.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_103.jpg,near_1755,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/554.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_153.jpg,near_1758,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_153.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_167.jpg,near_1758,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_153.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_19.jpg,near_1771,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_19.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/17.jpeg,near_1771,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_19.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_72.jpg,near_1782,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_72.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_266.jpg,near_1782,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_72.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_15.jpg,near_1792,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_15.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/13.jpeg,near_1792,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_15.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/624.jpeg,near_1794,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/624.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_113.jpg,near_1794,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/624.jpeg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_126.jpg,near_1800,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_126.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/637.jpeg,near_1800,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_126.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_5.jpg,near_1805,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_5.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/456.jpeg,near_1805,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_5.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_98.jpg,near_1809,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_98.jpg,near_duplicate
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_21.jpg,near_1809,/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_98.jpg,near_duplicate
