filepath,label,width,height,format,mode,aspect_ratio,corrupt,file_hash,phash,siglip_community,siglip_subcommunity
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_291.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8e693211efafe3c118327c83d897032a,e1717089cf9686b6,3,35
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_251.jpg,Electronic,150,150,JPEG,RGB,1.0,False,66554c421e02825ba95a21f15ee0b962,ea1d8dc4f05ed229,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_195.jpg,Electronic,150,150,JPEG,RGB,1.0,False,76f4c9badfd45528802dc438b2dfd1e5,e360cdc93a64c793,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_175.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8fd4462f831dff464e22894fcdd8e532,e2618e94679cb527,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_132.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1a8e8c9d1631ceaeddccc837d5bcd14b,b83c86a68ec36dc9,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_156.jpg,Electronic,150,150,JPEG,RGB,1.0,False,77a0c4c518b714dcd0fbe8d6c78b2137,e4989b6566cf6530,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_112.jpg,Electronic,150,150,JPEG,RGB,1.0,False,efa736e15bd85dffacc49f4dedbd379b,bbd0a50eda61f087,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_248.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2148d14a3b7839b9db776bb369b6e7f4,ffe0840f930f1c39,5,36
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_83.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b1480cf4658628787912681d43289640,fd3e83358a4b3630,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_29.jpg,Electronic,150,150,JPEG,RGB,1.0,False,28b0ac8e6e5121148cb394941ebb1128,fcdc2221c8cec3cd,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_7.jpg,Electronic,150,150,JPEG,RGB,1.0,False,21dccb6050fbd4cbf88652dcaf977b14,e93096cf67b2984a,14,24
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/323.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,d1684083567888ce88348b55dd883901,b42dcdd35cc681cc,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/13.destruction-smartphones-ilustrated_23-2151500024.jpg,Electronic,358,626,JPEG,RGB,0.5718849840255591,False,e15819c09df6f49c7221727dc2eea715,ba9994b6c15ac366,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_142.jpg,Electronic,150,150,JPEG,RGB,1.0,False,64be5a3a764b60e2c57f5ad4623f911f,c0ad1fd21b9f41d2,4,12
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/460.jpeg,Electronic,1040,780,JPEG,RGB,1.3333333333333333,False,f4279fe21d0662231d3f033ab776371d,e957967080f025df,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/1.P_SR09-0319-March-2019_Truth-About-Waste_Final.jpg,Electronic,1000,667,JPEG,RGB,1.4992503748125936,False,a9d160c65cb8769751549e18c3335edf,a9a8a5ed14f4d1d4,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_99.jpg,Electronic,150,150,JPEG,RGB,1.0,False,af7849065e110bf5505800827ffef041,b637c3d9ac51a4c8,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/24.abandoned-broken-1970s-television-in-junkyard-in-arizona-junkyard-2GG2N9T.jpg,Electronic,1300,956,JPEG,RGB,1.3598326359832635,False,22a0cd9ca164bd07ea9611c6ce60173d,fab541da45e348e1,0,39
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_205.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1698bc3081f48672def7f449f56ee496,ea95c966b94c9269,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/190.jpeg,Electronic,1280,960,JPEG,RGB,1.3333333333333333,False,385a08fe7f28e53f7c36e6d3a74392b0,ea02950fc58fd595,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_288.jpg,Electronic,150,150,JPEG,RGB,1.0,False,51e2f29c5debf9f8e1bfdfed790ce694,bb4ed0b00f33384f,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_65.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b15e2ea9db02c133173ced47c073abab,837e04d13f928cdb,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_132.jpg,Electronic,150,150,JPEG,RGB,1.0,False,9347e27e736676514956aa0895710b52,c0da3fc551c7522b,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/WhatsApp Image 2020-11-01 at 1.22.22 PM.jpeg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,fbd2089b753647bf2c62c953a43305a3,d5b5696822971d1d,15,46
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_77.jpg,Electronic,150,150,JPEG,RGB,1.0,False,057a0a6048dedb0555c7e47340d4d1fa,bb9f90ba8de0c584,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_32.jpg,Electronic,150,150,JPEG,RGB,1.0,False,867bd54d653bd8dfcf47de220b061c10,cc44ee3f07b11ab4,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_281.jpg,Electronic,150,150,JPEG,RGB,1.0,False,19fcc56882c3527c6602820a75da15fc,950a787878d56ac7,3,33
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/70.secreen-repair.jpg,Electronic,1024,768,JPEG,RGB,1.3333333333333333,False,d95ba17cbc5e7285cfb5a319e33a2247,bd3c946cd23c3c23,0,58
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_20.jpg,Electronic,150,150,JPEG,RGB,1.0,False,466e9b306e0ecca268d7374c137576d2,fa81853ec24b3eb4,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/360_F_293956024_kBwWKtf43tkvJKQgaJWSkqmmH9ZuLY3v.jpg,Electronic,540,360,JPEG,RGB,1.5,False,1f998d565b6198816a9f10ab02fb60a3,f898876687b17839,4,49
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_200.jpg,Electronic,150,150,JPEG,RGB,1.0,False,490b4982fbe3e0acdd00a7d83b2e0a4e,ec3ed349cf60308e,5,36
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/635.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,486b9c1e6e781777707e21fb1d83fabc,efcfc0c881a399b2,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_38.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f98fb248312970b651e410fefa6d5808,87a9780269a6dbb3,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_86.jpg,Electronic,150,150,JPEG,RGB,1.0,False,fb4599ba1ab871d9c66a280f1673cbc4,ff6f801216892fd4,2,40
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/18.television-and-radio-scrap-buyers.jpg,Electronic,450,380,JPEG,RGB,1.1842105263157894,False,d55df21dfccf54d8d7d44555397ec192,b31b1c54591ce2ee,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_24.jpg,Electronic,150,150,JPEG,RGB,1.0,False,baccad4f2c747eb08cd5a54f3e4a1838,edb2934ccec94926,9,21
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/6.552958fa6ea8343c718b4567.jpeg,Electronic,275,183,JPEG,RGB,1.5027322404371584,False,d7f1c911a654dbb074b6e167dc9043ae,8669b69c4bb70f12,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/171.jpg,Electronic,4160,2340,JPEG,RGB,1.7777777777777777,False,ff41c75bab2fc47985f74bfd6b54f6bf,b442cba8874bd58f,10,56
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_64.jpg,Electronic,150,150,JPEG,RGB,1.0,False,110bba1c71c07824e4e3f752fc0bd01f,bf943fc585c8c06a,3,33
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_43.jpg,Electronic,150,150,JPEG,RGB,1.0,False,58f9ca5288afdd73268b36fc0922cc4f,ff40913f7f10644a,11,57
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_191.jpg,Electronic,150,150,JPEG,RGB,1.0,False,444cdfc3b611aa0afb8b94b669e1f817,bd166a31c96c65d8,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_103.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8aee148a98052c6ce0173c5d0d2cdfee,b34ccc94ce52cb33,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_277.jpg,Electronic,150,150,JPEG,RGB,1.0,False,db591e0d2ddc935b55057a8bf6ae9f23,f93491c966370733,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_56.jpg,Electronic,150,150,JPEG,RGB,1.0,False,aa085039f55051682aebe44bbc991cce,f235cf8d7030c762,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_151.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c27a822da4713f7a4bd1f1e70f388095,e1ed98cb9c84c8b3,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_214955.jpg,Electronic,8000,6000,JPEG,RGB,1.3333333333333333,False,3b47a016b55540b74377ab429325d52c,956ad1c52382df69,11,31
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_123.jpg,Electronic,150,150,JPEG,RGB,1.0,False,27992c704365a0366dfd22f72d080f3c,828f9c603a9b6dcd,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/183.jpeg,Electronic,720,1280,JPEG,RGB,0.5625,False,332e637c472fc8a55f019c62498789a9,fb3e8384c1626d2e,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_135435.jpg,Electronic,3456,4608,JPEG,RGB,0.75,False,267286de64df9cccb6468021bcfcd4aa,ffce4426c4806f2b,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_112.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c548b862ee3360e56cb99722c3b3b88d,aa6d94204eb36eb3,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_181.jpg,Electronic,150,150,JPEG,RGB,1.0,False,805d9573284e6160b316773e8ba818c9,bdc8d8974c727605,2,13
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/ded708777c311eecc141cc1809ad9be7.jpg,Electronic,800,800,JPEG,RGB,1.0,False,bbc720ba21310ed762cc351c2ee7bdf8,fa0fdddc096270e0,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_270.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f944a3d9de5a7b551242e7f93f5cbb5c,e992389cf161794e,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_297.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7b01ebd78d4834f3b1a45b69f337d669,bc4eda1225e509fa,14,24
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/1.integrated-circuit-scrap-2219721128-57t7mgfu.jpg,Electronic,768,1024,JPEG,RGB,0.75,False,ff0566b5dbe4b01accb3fccd75222e43,e290aa7fa71bc42a,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_27.jpg,Electronic,150,150,JPEG,RGB,1.0,False,3037e35d3987a44b24904d759d276410,f211b462c98c9d7b,6,42
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_159.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e074dd1fe447517c6b0c066eb5848362,ec78d1800eb37d6c,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_213.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e3ab17e498dc228115b60441d718446b,ad2b92900f2f0f6d,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_72.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e18db49b3b48fd070b39208c7ff08ea1,e461c39c9c33cdc9,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_118.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b75bf42d06676c4ee1529d9521e3035d,bb3bc4d484c66e86,9,50
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/uiop.jpg,Electronic,1433,806,JPEG,RGB,1.7779156327543424,False,1662fa4c3bd91b1118cad6a5b5ecebe7,d22c47dbe6920d17,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/616.jpeg,Electronic,864,1152,JPEG,RGB,0.75,False,a4bcb9025d92c72c9cad64ff6719191a,eb19d2bd9af12902,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_45.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a3fe89f3bf500bde7fc03428d1c800ca,e8e185de26a97865,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/48.broken.jpg,Electronic,540,490,JPEG,RGB,1.1020408163265305,False,3c2778887bee380c5057191d2741a114,fe3c80cb8f85309e,0,54
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/15.electronicwaste.jpg,Electronic,800,400,JPEG,RGB,2.0,False,1a03873ad896c5e3713d45e124af45d6,e1fc878d86386b13,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG_20200329_152752.jpg,Electronic,4608,3456,JPEG,RGB,1.3333333333333333,False,0b05beb5e90cc2833e26bce749da49a9,f5cb4b2bc3c6842c,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/WhatsApp Image 2020-11-01 at 1.25.36 PM.jpeg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,c4674173e3fbf3d0a90a18ce3787b530,ab87d42e2f2f01c5,15,46
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/15.ewaste-blog-1.jpg,Electronic,2121,1414,JPEG,RGB,1.5,False,94cf3a62b75f753e212311d7b6e83b5f,8c4d6b1e72d154e6,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_137.jpg,Electronic,150,150,JPEG,RGB,1.0,False,437c40fc5ec3061ec8a8d6d42e432cc8,b88fa5298e34cf32,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_268.jpg,Electronic,150,150,JPEG,RGB,1.0,False,26e05c89d72f549deafdecb0c9db68e3,fa4d85b08d373847,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/40._90883751_gettyimages-108037884.jpg,Electronic,976,549,JPEG,RGB,1.7777777777777777,False,306c4ed1cfd9ed1b23500439c71ac9d9,c2c31378be385c5b,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/68.Untitled-design-2024-07-11T112427.392.png,Electronic,1100,733,PNG,RGBA,1.500682128240109,False,da4c73d5acc0f28506f786b18c74433f,c339d29ee7422c8e,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_150.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8ea964d99a55a4089d8bb362de1fe50a,ea62959c6a63959c,14,24
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_110.jpg,Electronic,150,150,JPEG,RGB,1.0,False,644b3001f67b99ad05f44021ed7591c1,fad4850a6ab47dc1,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_240.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c1e90be8f34a74ecbbe9b2436545de94,eacdf04df04e905a,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_6.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ba757ce2ef253d4a0dc1c5fc3faef453,bb66d0940f5abc89,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_110.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ee3065c39ab468cb835d7cc5103e4c22,83816b37cfcd7830,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_174.jpg,Electronic,150,150,JPEG,RGB,1.0,False,4340c95a4218de55e80dd8e592b72dee,bf69e069e0e9c0f0,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_251.jpg,Electronic,150,150,JPEG,RGB,1.0,False,ca28f2f40b28e9911928a28453097a6e,e40639e99366d933,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_29.jpg,Electronic,150,150,JPEG,RGB,1.0,False,64ec7e4f77a136c7712b44c5b0e58874,facae02505cba6e5,9,21
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_204.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b67523a815d4be262d81d142287cd375,926d453a496f34ab,2,32
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_275.jpg,Electronic,150,150,JPEG,RGB,1.0,False,3ffc0277c3319afe97754f77e00df444,fcc3c13c32c1cc67,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_77.jpg,Electronic,150,150,JPEG,RGB,1.0,False,49676c1a95de28a58de27e7af4bc85b7,fa8e913d34724b49,2,25
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_250.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d1cb13955db2e21b1601cd9814e09c7f,a25fa74a926ad325,2,13
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_181.jpg,Electronic,150,150,JPEG,RGB,1.0,False,796b947d5d790e9c22eec5944566ebd0,ee116ccb8d276472,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_190.jpg,Electronic,150,150,JPEG,RGB,1.0,False,09443e3dfe85111863870cf8d3a78955,edc59494c4c7c3c6,3,35
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/14.electronic_waste_02.jpg,Electronic,2000,1333,JPEG,RGB,1.5003750937734435,False,753adf76b54efe5527113534fa22e5a6,cfb11d9fc0796086,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/20.computer-motherboard-scrap.jpg,Electronic,727,700,JPEG,RGB,1.0385714285714285,False,9b52b83a9a943a2105941e6bb689491b,afc1d4ca856ecc31,0,30
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_43.jpg,Electronic,150,150,JPEG,RGB,1.0,False,afb489f0e356e15bdee6e3700cb73e4b,b73990e8c9e5cd42,12,37
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/12.20170119155743-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-002-dru.jpg,Electronic,540,348,JPEG,RGB,1.5517241379310345,False,ebcc5c28d071ecb7397330e6fff473a8,daeee590890e925b,0,34
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_204.jpg,Electronic,150,150,JPEG,RGB,1.0,False,871e3d2ec600923fb67982e3e07b17fd,b53bda60e0ca6e31,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_277.jpg,Electronic,150,150,JPEG,RGB,1.0,False,139e5700b3899b336177dae933e6b832,e4cb48a54b91dd9a,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_129.jpg,Electronic,150,150,JPEG,RGB,1.0,False,4d269c6ef3fd3363b8425eff2447ffc9,be6ac1953e60c18f,14,24
